hashedIpAddress,nb_total_games,count_unfinished,count_after_last_finish,first_last_time,binar_last_game
000386124f307de8,-0.0477447313575181,-0.23294457946933245,-0.33631523145640957,-0.11017385797548675,0
0007183207b6008f,-0.020387775605537298,-0.23294457946933245,-0.33631523145640957,-0.11049088912615194,1
000a09e202e88d10,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,1
000a5bac5b7781ea,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,1
000a6e585b776c96,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,0
000bc9fe5640ed31,-0.0477447313575181,-0.23294457946933245,-0.33631523145640957,-0.11051135520530574,1
000d397013f09039,-0.0477447313575181,-0.23294457946933245,-0.33631523145640957,-0.1104930129645547,1
000e5d4c2c8e921f,0.006969180146443499,0.5000069136865811,3.056019613172842,-0.11012192047272856,0
000e954305ddb434,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,1
0011acb93ed0090b,-0.0477447313575181,0.13353116710862434,1.3598521908582162,-0.11016787261271536,0
0013e00d2529e52c,0.08904004740238589,-0.23294457946933245,-0.33631523145640957,-0.09498590340497727,1
0015865e516d4932,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,0
001a0e3b756ed203,-0.0477447313575181,-0.23294457946933245,-0.33631523145640957,-0.11045266003490244,1
00210d6f590f218c,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,0
00216ef93a2a60bb,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,1
002219f2679e2ca4,0.14375395890634748,-0.23294457946933245,-0.33631523145640957,-0.10857537996308896,1
0022cd0822775ffe,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,1
002a5c8d3e20d731,-0.0477447313575181,-0.23294457946933245,-0.33631523145640957,-0.11048104223901192,1
002c94603e92d10c,0.006969180146443499,-0.23294457946933245,-0.33631523145640957,-0.10995375108647437,1
0032432015bedad6,-0.0751016871094989,-0.23294457946933245,-0.33631523145640957,-0.11052583592168812,0
003716ed22938d0a,-0.0477447313575181,0.13353116710862434,1.3598521908582162,-0.11015879803044906,0
00381d0a21b8ba73,0.06168309165040509,0.13353116710862434,-0.33631523145640957,-0.11014759960978,1
00387299588695d4,-0.0477447313575181,0.13353116710862434,1.3598521908582162,-0.1101723133657393,0
